Easting,Northing,z,SVF_hemi
705494.985,2715385.18,2468.032227,0.019
705494.985,2715385.18,2472.032227,0.03
705494.985,2715385.18,2476.032227,0.046
705494.985,2715385.18,2480.032227,0.09
705494.985,2715385.18,2484.032227,0.181
705494.985,2715385.18,2488.032227,0.346
705494.985,2715385.18,2492.032227,0.575
705494.985,2715385.18,2496.032227,0.77
705494.985,2715385.18,2500.032227,0.833
705494.985,2715385.18,2504.032227,0.858
705399.985,2715390.18,2457.366943,0.037
705399.985,2715390.18,2461.366943,0.085
705399.985,2715390.18,2465.366943,0.179
705399.985,2715390.18,2469.366943,0.349
705399.985,2715390.18,2473.366943,0.562
705399.985,2715390.18,2477.366943,0.756
705399.985,2715390.18,2481.366943,0.869
705399.985,2715390.18,2485.366943,0.903
705399.985,2715390.18,2489.366943,0.916
705399.985,2715390.18,2493.366943,0.925
705404.985,2715390.18,2457.031006,0.033
705404.985,2715390.18,2461.031006,0.073
705404.985,2715390.18,2465.031006,0.157
705404.985,2715390.18,2469.031006,0.308
705404.985,2715390.18,2473.031006,0.513
705404.985,2715390.18,2477.031006,0.712
705404.985,2715390.18,2481.031006,0.841
705404.985,2715390.18,2485.031006,0.893
705404.985,2715390.18,2489.031006,0.911
705404.985,2715390.18,2493.031006,0.92
705409.985,2715390.18,2455.552734,0.032
705409.985,2715390.18,2459.552734,0.061
705409.985,2715390.18,2463.552734,0.128
705409.985,2715390.18,2467.552734,0.251
705409.985,2715390.18,2471.552734,0.437
705409.985,2715390.18,2475.552734,0.64
705409.985,2715390.18,2479.552734,0.796
705409.985,2715390.18,2483.552734,0.872
705409.985,2715390.18,2487.552734,0.904
705409.985,2715390.18,2491.552734,0.915
705414.985,2715390.18,2457.110596,0.033
705414.985,2715390.18,2461.110596,0.061
705414.985,2715390.18,2465.110596,0.118
705414.985,2715390.18,2469.110596,0.229
705414.985,2715390.18,2473.110596,0.408
705414.985,2715390.18,2477.110596,0.62
705414.985,2715390.18,2481.110596,0.783
705414.985,2715390.18,2485.110596,0.862
705414.985,2715390.18,2489.110596,0.901
705414.985,2715390.18,2493.110596,0.913
705419.985,2715390.18,2456.586182,0.027
705419.985,2715390.18,2460.586182,0.052
705419.985,2715390.18,2464.586182,0.102
705419.985,2715390.18,2468.586182,0.198
705419.985,2715390.18,2472.586182,0.365
705419.985,2715390.18,2476.586182,0.583
705419.985,2715390.18,2480.586182,0.767
705419.985,2715390.18,2484.586182,0.852
705419.985,2715390.18,2488.586182,0.897
705419.985,2715390.18,2492.586182,0.911
705424.985,2715390.18,2457.485596,0.02
705424.985,2715390.18,2461.485596,0.042
705424.985,2715390.18,2465.485596,0.082
705424.985,2715390.18,2469.485596,0.164
705424.985,2715390.18,2473.485596,0.311
705424.985,2715390.18,2477.485596,0.528
705424.985,2715390.18,2481.485596,0.738
705424.985,2715390.18,2485.485596,0.841
705424.985,2715390.18,2489.485596,0.891
705424.985,2715390.18,2493.485596,0.907
705429.985,2715390.18,2458.351807,0.021
705429.985,2715390.18,2462.351807,0.043
705429.985,2715390.18,2466.351807,0.088
705429.985,2715390.18,2470.351807,0.169
705429.985,2715390.18,2474.351807,0.313
705429.985,2715390.18,2478.351807,0.529
705429.985,2715390.18,2482.351807,0.738
705429.985,2715390.18,2486.351807,0.845
705429.985,2715390.18,2490.351807,0.889
705429.985,2715390.18,2494.351807,0.904
705434.985,2715390.18,2460.791016,0.03
705434.985,2715390.18,2464.791016,0.055
705434.985,2715390.18,2468.791016,0.108
705434.985,2715390.18,2472.791016,0.207
705434.985,2715390.18,2476.791016,0.372
705434.985,2715390.18,2480.791016,0.586
705434.985,2715390.18,2484.791016,0.769
705434.985,2715390.18,2488.791016,0.859
705434.985,2715390.18,2492.791016,0.891
705434.985,2715390.18,2496.791016,0.904
705439.985,2715390.18,2461.450195,0.029
705439.985,2715390.18,2465.450195,0.053
705439.985,2715390.18,2469.450195,0.108
705439.985,2715390.18,2473.450195,0.216
705439.985,2715390.18,2477.450195,0.396
705439.985,2715390.18,2481.450195,0.618
705439.985,2715390.18,2485.450195,0.79
705439.985,2715390.18,2489.450195,0.865
705439.985,2715390.18,2493.450195,0.891
705439.985,2715390.18,2497.450195,0.903
705444.985,2715390.18,2461.816162,0.02
705444.985,2715390.18,2465.816162,0.043
705444.985,2715390.18,2469.816162,0.097
705444.985,2715390.18,2473.816162,0.207
705444.985,2715390.18,2477.816162,0.39
705444.985,2715390.18,2481.816162,0.613
705444.985,2715390.18,2485.816162,0.798
705444.985,2715390.18,2489.816162,0.866
705444.985,2715390.18,2493.816162,0.889
705444.985,2715390.18,2497.816162,0.902
705449.985,2715390.18,2464.383545,0.02
705449.985,2715390.18,2468.383545,0.044
705449.985,2715390.18,2472.383545,0.102
705449.985,2715390.18,2476.383545,0.221
705449.985,2715390.18,2480.383545,0.412
705449.985,2715390.18,2484.383545,0.646
705449.985,2715390.18,2488.383545,0.817
705449.985,2715390.18,2492.383545,0.87
705449.985,2715390.18,2496.383545,0.889
705449.985,2715390.18,2500.383545,0.902
705454.985,2715390.18,2465.516602,0.018
705454.985,2715390.18,2469.516602,0.041
705454.985,2715390.18,2473.516602,0.101
705454.985,2715390.18,2477.516602,0.224
705454.985,2715390.18,2481.516602,0.432
705454.985,2715390.18,2485.516602,0.675
705454.985,2715390.18,2489.516602,0.825
705454.985,2715390.18,2493.516602,0.87
705454.985,2715390.18,2497.516602,0.889
705454.985,2715390.18,2501.516602,0.901
705459.985,2715390.18,2465.254883,0.013
705459.985,2715390.18,2469.254883,0.031
705459.985,2715390.18,2473.254883,0.08
705459.985,2715390.18,2477.254883,0.186
705459.985,2715390.18,2481.254883,0.376
705459.985,2715390.18,2485.254883,0.633
705459.985,2715390.18,2489.254883,0.807
705459.985,2715390.18,2493.254883,0.861
705459.985,2715390.18,2497.254883,0.883
705459.985,2715390.18,2501.254883,0.897
705464.985,2715390.18,2466.68335,0.013
705464.985,2715390.18,2470.68335,0.029
705464.985,2715390.18,2474.68335,0.071
705464.985,2715390.18,2478.68335,0.17
705464.985,2715390.18,2482.68335,0.352
705464.985,2715390.18,2486.68335,0.608
705464.985,2715390.18,2490.68335,0.793
705464.985,2715390.18,2494.68335,0.854
705464.985,2715390.18,2498.68335,0.877
705464.985,2715390.18,2502.68335,0.892
705469.985,2715390.18,2466.694336,0.015
705469.985,2715390.18,2470.694336,0.035
705469.985,2715390.18,2474.694336,0.083
705469.985,2715390.18,2478.694336,0.183
705469.985,2715390.18,2482.694336,0.361
705469.985,2715390.18,2486.694336,0.606
705469.985,2715390.18,2490.694336,0.787
705469.985,2715390.18,2494.694336,0.85
705469.985,2715390.18,2498.694336,0.874
705469.985,2715390.18,2502.694336,0.889
705474.985,2715390.18,2467.48584,0.018
705474.985,2715390.18,2471.48584,0.037
705474.985,2715390.18,2475.48584,0.079
705474.985,2715390.18,2479.48584,0.171
705474.985,2715390.18,2483.48584,0.335
705474.985,2715390.18,2487.48584,0.568
705474.985,2715390.18,2491.48584,0.765
705474.985,2715390.18,2495.48584,0.843
705474.985,2715390.18,2499.48584,0.869
705474.985,2715390.18,2503.48584,0.885
705479.985,2715390.18,2468.540039,0.023
705479.985,2715390.18,2472.540039,0.038
705479.985,2715390.18,2476.540039,0.077
705479.985,2715390.18,2480.540039,0.159
705479.985,2715390.18,2484.540039,0.311
705479.985,2715390.18,2488.540039,0.534
705479.985,2715390.18,2492.540039,0.747
705479.985,2715390.18,2496.540039,0.838
705479.985,2715390.18,2500.540039,0.865
705479.985,2715390.18,2504.540039,0.882
705484.985,2715390.18,2469.259521,0.022
705484.985,2715390.18,2473.259521,0.038
705484.985,2715390.18,2477.259521,0.077
705484.985,2715390.18,2481.259521,0.158
705484.985,2715390.18,2485.259521,0.3
705484.985,2715390.18,2489.259521,0.518
705484.985,2715390.18,2493.259521,0.744
705484.985,2715390.18,2497.259521,0.838
705484.985,2715390.18,2501.259521,0.863
705484.985,2715390.18,2505.259521,0.88
705489.985,2715390.18,2470.426758,0.016
705489.985,2715390.18,2474.426758,0.03
705489.985,2715390.18,2478.426758,0.062
705489.985,2715390.18,2482.426758,0.137
705489.985,2715390.18,2486.426758,0.264
705489.985,2715390.18,2490.426758,0.474
705489.985,2715390.18,2494.426758,0.717
705489.985,2715390.18,2498.426758,0.83
705489.985,2715390.18,2502.426758,0.857
705489.985,2715390.18,2506.426758,0.875
705494.985,2715390.18,2471.31665,0.015
705494.985,2715390.18,2475.31665,0.029
705494.985,2715390.18,2479.31665,0.062
705494.985,2715390.18,2483.31665,0.138
705494.985,2715390.18,2487.31665,0.278
705494.985,2715390.18,2491.31665,0.506
705494.985,2715390.18,2495.31665,0.74
705494.985,2715390.18,2499.31665,0.828
705494.985,2715390.18,2503.31665,0.855
705494.985,2715390.18,2507.31665,0.873
705399.985,2715395.18,2455.7146,0.021
705399.985,2715395.18,2459.7146,0.047
705399.985,2715395.18,2463.7146,0.111
705399.985,2715395.18,2467.7146,0.243
705399.985,2715395.18,2471.7146,0.455
705399.985,2715395.18,2475.7146,0.679
705399.985,2715395.18,2479.7146,0.841
705399.985,2715395.18,2483.7146,0.894
705399.985,2715395.18,2487.7146,0.913
705399.985,2715395.18,2491.7146,0.922
705404.985,2715395.18,2455.257568,0.019
705404.985,2715395.18,2459.257568,0.043
705404.985,2715395.18,2463.257568,0.103
705404.985,2715395.18,2467.257568,0.225
705404.985,2715395.18,2471.257568,0.437
705404.985,2715395.18,2475.257568,0.655
705404.985,2715395.18,2479.257568,0.812
705404.985,2715395.18,2483.257568,0.882
705404.985,2715395.18,2487.257568,0.908
705404.985,2715395.18,2491.257568,0.918
705409.985,2715395.18,2457.470947,0.021
705409.985,2715395.18,2461.470947,0.048
705409.985,2715395.18,2465.470947,0.112
705409.985,2715395.18,2469.470947,0.24
705409.985,2715395.18,2473.470947,0.447
705409.985,2715395.18,2477.470947,0.661
705409.985,2715395.18,2481.470947,0.807
705409.985,2715395.18,2485.470947,0.878
705409.985,2715395.18,2489.470947,0.906
705409.985,2715395.18,2493.470947,0.917
705414.985,2715395.18,2457.919678,0.026
705414.985,2715395.18,2461.919678,0.056
705414.985,2715395.18,2465.919678,0.118
705414.985,2715395.18,2469.919678,0.237
705414.985,2715395.18,2473.919678,0.431
705414.985,2715395.18,2477.919678,0.652
705414.985,2715395.18,2481.919678,0.8
705414.985,2715395.18,2485.919678,0.874
705414.985,2715395.18,2489.919678,0.905
705414.985,2715395.18,2493.919678,0.916
705419.985,2715395.18,2459.251465,0.03
705419.985,2715395.18,2463.251465,0.059
705419.985,2715395.18,2467.251465,0.122
705419.985,2715395.18,2471.251465,0.235
705419.985,2715395.18,2475.251465,0.416
705419.985,2715395.18,2479.251465,0.639
705419.985,2715395.18,2483.251465,0.796
705419.985,2715395.18,2487.251465,0.873
705419.985,2715395.18,2491.251465,0.903
705419.985,2715395.18,2495.251465,0.914
705424.985,2715395.18,2460.397949,0.03
705424.985,2715395.18,2464.397949,0.061
705424.985,2715395.18,2468.397949,0.122
705424.985,2715395.18,2472.397949,0.233
705424.985,2715395.18,2476.397949,0.415
705424.985,2715395.18,2480.397949,0.637
705424.985,2715395.18,2484.397949,0.803
705424.985,2715395.18,2488.397949,0.878
705424.985,2715395.18,2492.397949,0.902
705424.985,2715395.18,2496.397949,0.913
705429.985,2715395.18,2461.780273,0.033
705429.985,2715395.18,2465.780273,0.065
705429.985,2715395.18,2469.780273,0.125
705429.985,2715395.18,2473.780273,0.233
705429.985,2715395.18,2477.780273,0.412
705429.985,2715395.18,2481.780273,0.635
705429.985,2715395.18,2485.780273,0.807
705429.985,2715395.18,2489.780273,0.879
705429.985,2715395.18,2493.780273,0.9
705429.985,2715395.18,2497.780273,0.911
705434.985,2715395.18,2462.152588,0.033
705434.985,2715395.18,2466.152588,0.063
705434.985,2715395.18,2470.152588,0.124
705434.985,2715395.18,2474.152588,0.241
705434.985,2715395.18,2478.152588,0.417
705434.985,2715395.18,2482.152588,0.635
705434.985,2715395.18,2486.152588,0.808
705434.985,2715395.18,2490.152588,0.878
705434.985,2715395.18,2494.152588,0.897
705434.985,2715395.18,2498.152588,0.908
705439.985,2715395.18,2462.5625,0.026
705439.985,2715395.18,2466.5625,0.051
705439.985,2715395.18,2470.5625,0.108
705439.985,2715395.18,2474.5625,0.222
705439.985,2715395.18,2478.5625,0.394
705439.985,2715395.18,2482.5625,0.614
705439.985,2715395.18,2486.5625,0.797
705439.985,2715395.18,2490.5625,0.873
705439.985,2715395.18,2494.5625,0.893
705439.985,2715395.18,2498.5625,0.905
705444.985,2715395.18,2463.498535,0.019
705444.985,2715395.18,2467.498535,0.043
705444.985,2715395.18,2471.498535,0.095
705444.985,2715395.18,2475.498535,0.198
705444.985,2715395.18,2479.498535,0.371
705444.985,2715395.18,2483.498535,0.599
705444.985,2715395.18,2487.498535,0.793
705444.985,2715395.18,2491.498535,0.87
705444.985,2715395.18,2495.498535,0.89
705444.985,2715395.18,2499.498535,0.902
705449.985,2715395.18,2464.715088,0.015
705449.985,2715395.18,2468.715088,0.039
705449.985,2715395.18,2472.715088,0.089
705449.985,2715395.18,2476.715088,0.193
705449.985,2715395.18,2480.715088,0.375
705449.985,2715395.18,2484.715088,0.603
705449.985,2715395.18,2488.715088,0.799
705449.985,2715395.18,2492.715088,0.868
705449.985,2715395.18,2496.715088,0.888
705449.985,2715395.18,2500.715088,0.901
705454.985,2715395.18,2465.974365,0.015
705454.985,2715395.18,2469.974365,0.039
705454.985,2715395.18,2473.974365,0.094
705454.985,2715395.18,2477.974365,0.21
705454.985,2715395.18,2481.974365,0.408
705454.985,2715395.18,2485.974365,0.64
705454.985,2715395.18,2489.974365,0.818
705454.985,2715395.18,2493.974365,0.869
705454.985,2715395.18,2497.974365,0.889
705454.985,2715395.18,2501.974365,0.901
705459.985,2715395.18,2465.850098,0.012
705459.985,2715395.18,2469.850098,0.028
705459.985,2715395.18,2473.850098,0.071
705459.985,2715395.18,2477.850098,0.176
705459.985,2715395.18,2481.850098,0.356
705459.985,2715395.18,2485.850098,0.592
705459.985,2715395.18,2489.850098,0.792
705459.985,2715395.18,2493.850098,0.859
705459.985,2715395.18,2497.850098,0.883
705459.985,2715395.18,2501.850098,0.896
705464.985,2715395.18,2467.62085,0.015
705464.985,2715395.18,2471.62085,0.036
705464.985,2715395.18,2475.62085,0.092
705464.985,2715395.18,2479.62085,0.209
705464.985,2715395.18,2483.62085,0.402
705464.985,2715395.18,2487.62085,0.646
705464.985,2715395.18,2491.62085,0.811
705464.985,2715395.18,2495.62085,0.861
705464.985,2715395.18,2499.62085,0.883
705464.985,2715395.18,2503.62085,0.896
705469.985,2715395.18,2468.361328,0.019
705469.985,2715395.18,2472.361328,0.042
705469.985,2715395.18,2476.361328,0.098
705469.985,2715395.18,2480.361328,0.221
705469.985,2715395.18,2484.361328,0.413
705469.985,2715395.18,2488.361328,0.647
705469.985,2715395.18,2492.361328,0.81
705469.985,2715395.18,2496.361328,0.86
705469.985,2715395.18,2500.361328,0.88
705469.985,2715395.18,2504.361328,0.894
705474.985,2715395.18,2469.422363,0.021
705474.985,2715395.18,2473.422363,0.045
705474.985,2715395.18,2477.422363,0.106
705474.985,2715395.18,2481.422363,0.224
705474.985,2715395.18,2485.422363,0.419
705474.985,2715395.18,2489.422363,0.647
705474.985,2715395.18,2493.422363,0.811
705474.985,2715395.18,2497.422363,0.86
705474.985,2715395.18,2501.422363,0.878
705474.985,2715395.18,2505.422363,0.892
705479.985,2715395.18,2472.026611,0.024
705479.985,2715395.18,2476.026611,0.051
705479.985,2715395.18,2480.026611,0.112
705479.985,2715395.18,2484.026611,0.235
705479.985,2715395.18,2488.026611,0.433
705479.985,2715395.18,2492.026611,0.673
705479.985,2715395.18,2496.026611,0.825
705479.985,2715395.18,2500.026611,0.861
705479.985,2715395.18,2504.026611,0.879
705479.985,2715395.18,2508.026611,0.893
705484.985,2715395.18,2474.430176,0.022
705484.985,2715395.18,2478.430176,0.046
705484.985,2715395.18,2482.430176,0.103
705484.985,2715395.18,2486.430176,0.218
705484.985,2715395.18,2490.430176,0.417
705484.985,2715395.18,2494.430176,0.662
705484.985,2715395.18,2498.430176,0.824
705484.985,2715395.18,2502.430176,0.859
705484.985,2715395.18,2506.430176,0.876
705484.985,2715395.18,2510.430176,0.89
705489.985,2715395.18,2474.432617,0.018
705489.985,2715395.18,2478.432617,0.042
705489.985,2715395.18,2482.432617,0.095
705489.985,2715395.18,2486.432617,0.208
705489.985,2715395.18,2490.432617,0.408
705489.985,2715395.18,2494.432617,0.663
705489.985,2715395.18,2498.432617,0.822
705489.985,2715395.18,2502.432617,0.852
705489.985,2715395.18,2506.432617,0.873
705489.985,2715395.18,2510.432617,0.888
705494.985,2715395.18,2476.426025,0.024
705494.985,2715395.18,2480.426025,0.062
705494.985,2715395.18,2484.426025,0.137
705494.985,2715395.18,2488.426025,0.3
705494.985,2715395.18,2492.426025,0.55
705494.985,2715395.18,2496.426025,0.775
705494.985,2715395.18,2500.426025,0.836
705494.985,2715395.18,2504.426025,0.862
705494.985,2715395.18,2508.426025,0.878
705494.985,2715395.18,2512.426025,0.893
